,B cell,Dendritic,Endothelial,Fibroblast,Macrophage,Mast,T cell,myocyte,other,tumor
TCGA-CV-7091-11A,0.047044590620092544,0.08307997836454492,0.11213999961879408,0.11062231753044387,0.10039198545645003,0.06915836895715077,0.06933759274543526,0.2041813600459909,0.1338187863386936,0.07022502032240391
TCGA-D6-A6EM-01A,0.04290753146444101,0.07704626572089185,0.08792796779335159,0.10270217768373183,0.08246363377124336,0.09705057071281566,0.07196665567855069,0.08927839690492013,0.07154555704378614,0.2771112432262679
TCGA-CV-7101-01A,0.03716648228210935,0.062446464898813225,0.11012500786335408,0.07877641165050489,0.0683101317329839,0.08696390902042812,0.05027380487481839,0.05131687740286893,0.10947122008551873,0.3451496901886004
TCGA-CR-7371-01A,0.03959979790928597,0.08939188918888204,0.12910385387076198,0.060808842789424944,0.07919856448066905,0.08650791883914717,0.05521428562637492,0.05054303550792483,0.033307494866199945,0.3763243169213292
TCGA-CQ-5329-01A,0.027184279499229067,0.10493570422471579,0.11168957025420033,0.07560873654157274,0.07401801401632271,0.09606337116045008,0.0644213432968466,0.07214203280611618,0.07260466469011623,0.30133228351043034
TCGA-H7-8502-01A,0.02673974256141146,0.10231870230591598,0.11705446873710651,0.08605877660568671,0.07748233199717557,0.07572918729641012,0.05932904363341702,0.07960386213525678,0.08077078811956472,0.29491309660805504
TCGA-CN-6989-01A,0.011073965972986108,0.049029179494518516,0.18117916743722923,0.09178124567327832,0.09382432766866858,0.07771907233881979,0.058345146360422255,0.026290482915188988,0.09025053348276492,0.3205068786561234
TCGA-CN-5360-01A,0.025720190820393462,0.10576772422929993,0.12295155774178959,0.0763538321838767,0.09679691886978325,0.09385765319555871,0.0536000863812319,0.048591955786847024,0.07607633885424699,0.3002837419369723
TCGA-CV-7097-11A,0.0378974189254296,0.1089309256639093,0.11807810501826814,0.08152482661991871,0.08717668380913149,0.06969751194906035,0.06703444256608954,0.20862016420072912,0.11178507937313321,0.10925484187433049
TCGA-CV-7429-01A,0.023955227234433007,0.09863002436902603,0.10030994191266276,0.08204153581108592,0.10267650790176609,0.08082177914635269,0.06955619520719687,0.040268913807070275,0.13437669096893165,0.26736318364147477
TCGA-H7-A6C4-01A,0.01869714262277367,0.09122362723842506,0.11872432655708681,0.06659981914675767,0.08018467650153147,0.07907390221526726,0.06273255667336373,0.08235147510667588,0.07398950272210637,0.3264229712160121
TCGA-BA-5153-01A,0.03444736275303996,0.10466894146059555,0.13731218585632562,0.09738370393490707,0.08767678442709166,0.09930974809866382,0.0815561903699126,0.0657035121103937,0.0375240290091099,0.2544175419799602
TCGA-BB-8596-01A,0.022958928473819192,0.08570652231724217,0.11020135606248255,0.12554828988717753,0.08058166919477754,0.0854892193138381,0.05258263808181634,0.04366980594489296,0.1397816394905943,0.25347993123335927
TCGA-CR-7369-01A,0.018771787092341948,0.08877995618447404,0.12208883047995674,0.07278852497293575,0.07301687531868323,0.0893403597163582,0.06111222197245336,0.053484194252712905,0.06040612600405035,0.36021112400603345
TCGA-CQ-7071-01A,0.029291934277128513,0.11516281546207535,0.12327306811807708,0.07982232045905442,0.07677599589786566,0.08588566243989375,0.045949506509962844,0.07414200938339295,0.05952314382091308,0.3101735436316363
TCGA-BA-A6DB-01A,0.033447865086560245,0.10552393426828612,0.1403645896561991,0.08614544587305195,0.07963081128775977,0.0972845395256835,0.0525640217285398,0.08532389720106062,0.07744879561920574,0.2422660997536532
TCGA-CV-A6K1-01A,0.03326837953006285,0.0957477396692484,0.09620951664161723,0.09633908250948348,0.08325215591645499,0.0753035474137068,0.06022054877167347,0.07642758987283982,0.07646393931427001,0.30676750036064293
TCGA-MT-A51X-01A,0.029994725502601634,0.09697455587860644,0.10947509362257499,0.09245402834861147,0.08146447373290226,0.08260287158534256,0.036913245329968536,0.06810987233261667,0.07002516364647353,0.3319859700203018
TCGA-4P-AA8J-01A,0.027475050762480534,0.08310783776396283,0.08965321222171349,0.07407129693043997,0.09664870739479738,0.09528195102022008,0.053267346802400334,0.060774538417380994,0.08285206607216895,0.3368679926144356
TCGA-CV-5439-01A,0.03218984692989745,0.12499607801748798,0.12748430017960577,0.07755312250450096,0.07369458943427827,0.10064670181704674,0.045583885733072003,0.07502463811482257,0.0525319131065806,0.29029492416270763
TCGA-BA-A4IF-01A,0.03504528647878336,0.0986049619575492,0.13043810485238921,0.07727159325402322,0.08207130835373858,0.08118753945861475,0.05074136924125124,0.07624795412109783,0.06301458051225413,0.30537730177029854
TCGA-D6-A4Z9-01A,0.02970589978876518,0.10445426968782742,0.13356773439150102,0.07246885347475902,0.07818412641984872,0.08351316757684639,0.04306686177744652,0.06931003720892198,0.050740464006039945,0.33498858566804374
TCGA-CV-7437-01A,0.03741886058280818,0.09336657727024353,0.11800258226965377,0.08496237942390927,0.08594377444337262,0.054950883438549224,0.04893827198310378,0.07382763120262147,0.06648872837168633,0.33610031101405186
TCGA-CR-6484-01A,0.03626654522277143,0.107238250919172,0.11997496572514106,0.11188727457012901,0.11653227357386108,0.0881874509646142,0.058234770641840475,0.06522777202769202,0.029910706833606915,0.2665399895211718
TCGA-CV-7245-01A,0.019548030836245765,0.10915197011003588,0.11430828705185597,0.09949243895404769,0.07715466750330208,0.08207317648340827,0.03583675675966129,0.06243766267502477,0.07184160021565177,0.3281554094107665
TCGA-CQ-5327-01A,0.03547640005478088,0.08625888422826691,0.12969318854584136,0.10248635160385951,0.08380387139046488,0.08382917631560748,0.04874299300330312,0.04941225501453024,0.03961849453206729,0.3406783853112783
TCGA-DQ-7588-01A,0.043295753882903514,0.09958274868260744,0.10929251340199318,0.09012028176651338,0.05579391699482542,0.08368223047544479,0.057493273682237056,0.07179575976049851,0.06559468342718965,0.3233488379257869
TCGA-CR-7373-01A,0.0227938564050782,0.07262585365008585,0.12451509978696382,0.07849265719542557,0.08214237488835636,0.09212394016887111,0.07550094937531006,0.06948177590120863,0.04914170073964154,0.33318179188905866
TCGA-CX-7085-01A,0.021664034210056395,0.09372960844705054,0.12955387584160008,0.06663181839862115,0.09864741494428708,0.08050785391211034,0.05983732030764132,0.034974212441014084,0.07765376367996736,0.3368000978176518
TCGA-F7-A50J-01A,0.03023958079471628,0.09855057477294815,0.12280817939167013,0.07379605546651795,0.0806490731206066,0.08373348749834349,0.05992968608084548,0.07783720301954855,0.06637647804498802,0.30607968180981526
TCGA-CQ-6228-01A,0.026747209828260288,0.09090513778873012,0.11644870675899911,0.08451317654876954,0.07416817331873768,0.08140857167045723,0.057557601413630956,0.06175759929460275,0.05575510204595715,0.35073872133185524
TCGA-CQ-6222-01A,0.031351222433405296,0.0909912822455027,0.13011992679965462,0.10739561851069972,0.09979160854988499,0.08714072879271804,0.06889983608309716,0.14041067222977213,0.027958350538597188,0.21594075381666805
TCGA-IQ-7630-01A,0.01828907775858259,0.0887415731687048,0.1224627175951585,0.088811837853588,0.07930403152297451,0.08142203037277555,0.07533761910805013,0.06278431138262004,0.027211547976712505,0.3556352532608334
TCGA-CV-7103-11A,0.023347872547491814,0.10877229484511841,0.14246436429807313,0.08763198344378602,0.06941613538318661,0.06953478007312676,0.06408286562246074,0.08152821372291201,0.06506943734407353,0.288152052719771
