"","B.cell","Dendritic","Endothelial","Fibroblast","Macrophage","Mast","myocyte","other","T.cell","tumor"
"TCGA-CV-5432-01A",0.00405680628491453,0,0.0109441169262611,0.0122518372068861,0.00393706096099162,0.00029392388964241,0.00213236931416078,0.0106481206633593,0,0.955735764753784
"TCGA-CN-6013-01A",0.00149585356680902,0,0.0142888505321225,0.00981058511436849,0.136854428655143,0.000138222447811676,0.00999685894896363,0.000414691269569893,0.00221956093172227,0.824780948533489
"TCGA-CV-6939-01A",0.00693561078910278,0.000579561687769143,0.0260126990309896,0.144228779191787,0.140584991851838,0.000668915089635138,0.000108030038190548,0.191801300708475,0,0.489080111612213
"TCGA-CR-6477-01A",0.00240759662981074,0.00137416610899685,0.00858899523207009,0.0812380170767795,0.0394743805679604,0.000382167407184046,0.00126214328540929,0,0.000749166792691675,0.864523366899097
"TCGA-WA-A7H4-01A",0.00261525351657899,0,0.0174389914735091,0.113527504292137,0.0181277211374308,0.000214962718309412,0.0863620131072727,0.119159540835579,0,0.642554012919184
"TCGA-CN-5358-01A",0.0198798549286196,0,0.0338616509031048,0.177129031849781,0.140955007695462,0.00137699258988661,0.0470786101835162,0.0159520971235427,0,0.563766754726087
"TCGA-CR-7397-01A",1.10844426897269e-05,0,0.000330207346153189,0.250599520259377,0.0537327979811713,0.000708409126484365,0.00990287910525114,0,0,0.684715101738873
"TCGA-F7-A61W-01A",0,0,0.0126983492665439,0.0193953156616562,0.00199963143587214,4.33207896416308e-05,0.00905367091591305,0,0.000828749444839005,0.955980962485534
"TCGA-BA-5558-01A",0.000442399304528466,0.000856000358810384,0.0142546476778279,0.0206212285776639,0.0227818424430056,0.00128323138860987,0,0,8.20758524592129e-05,0.939678574397095
"TCGA-CV-5976-01A",0,0,0.00785890130137098,0.0346960484627319,0.00923991356739442,3.20203221373467e-05,0.04348968489868,0.00239623007138427,0.000196548785457268,0.902090652590844
"TCGA-CV-6954-01A",0,0,0.0108962912575218,0.0427308545815325,0.0508022405623539,0,0.000287371947558224,0.00444407583933453,0,0.890839165811699
"TCGA-CR-7395-01A",0.00455896680555221,0.00317327483211217,0.0174983987323227,0.0246437766587404,0.0626966526267544,0.000417397888049933,0.000344636515015312,0,0,0.886666895941453
"TCGA-CV-7411-01A",0.000864425311007831,0,0.00332474781746254,0.0154245259495805,0,0.000102422547045838,0,0,0,0.980283878374903
"TCGA-D6-A6EQ-01A",0.000494627632921189,0.000583546190704224,0.0136345879420914,0.0213424860497277,0.0156197393279667,0.00029229336354936,0,0,0,0.948032719493039
"TCGA-CV-7095-01A",0.000126534602953328,0,0.00371924284173093,0.00820622529587554,0.00778673439540537,2.39953911136298e-07,0.00738515513071305,0,0,0.972775867779411
"TCGA-CV-A463-01A",0.00110554992398651,0,0.00250329995641404,0.00497447101387194,0,8.02080465517959e-05,2.61868144811864e-05,0,0.000640586801877106,0.990669697442818
"TCGA-CN-4722-01A",0.00292049595122984,0,0.0156595626564952,0.066560053301331,0,0.000105033789933219,0,0.013819144520141,0,0.90093570978087
"TCGA-QK-A8Z7-01A",0.00445595363866883,0.000897917050485629,0.0239794704157534,0.0488472765059493,0.00282929848733871,0.000222624806895636,0.00136850058820107,0.0249650496160829,0.00599312703771732,0.886440781852907
"TCGA-CV-6961-01A",0,0,0.0128227474827653,0.089529650463068,0.0553525326563324,7.81651696300479e-06,0.140304752551384,0,0,0.701982500329487
