"","B-cell","Dendritic","Endothelial","Fibroblast","Macrophage","Mast","myocyte","other","T-cell","tumor"
"TCGA-CQ-7071-01A",0.00276845240437311,3.27995655209071e-06,0.0124841072549888,8.52187448971711e-06,0.109551890279491,0.000505454537395004,6.64806091699025e-05,2.33092250999136e-06,3.52375474153338e-06,0.874605958406289
"TCGA-BA-A6DB-01A",0.00177989622207053,0.00091073502240059,0.0329647175629702,7.20179365154838e-05,0.10881468051747,0.0047720894068606,0.156753141991883,6.43840663341287e-06,0.00285024743158617,0.69107603550161
"TCGA-CV-A6K1-01A",0.000294127235706979,0.000478662353726863,0.0192770615323938,1.21230934903642e-05,0.00858524104124785,0.00052566842343894,0.00039357663623183,1.47643480995211e-06,0.000283802581283707,0.97014826066767
"TCGA-MT-A51X-01A",0.00079987280412213,0.000528618766546754,0.0159061771460178,1.65339388190517e-05,0.00488325282063383,0.00103950615907985,0.0161724688012742,1.24710359613979e-05,0.000778946577966181,0.959862151949579
"TCGA-4P-AA8J-01A",0.0132244527737043,0.00183537897660916,0.0527151192887678,0.165469660576173,0.0909261660170163,0.00365850107867951,0.0837541064312509,3.53925380600503e-06,0.000151902005967019,0.588261173598026
"TCGA-CV-5439-01A",0.000461110550149253,3.9571535354671e-06,0.0122928305045849,3.43706452003244e-06,0.0613664290747166,0.000573143786074288,3.58275956677215e-05,2.71412810612445e-06,3.83462813258058e-06,0.925256715514513
"TCGA-BA-A4IF-01A",0.000411609967513993,0.00201119948955436,0.0201777708571003,0.00601553690843004,0.00984265687690569,6.49764049803764e-05,0.016378881824304,0.00972746142217396,0.00118357910957558,0.934186327139462
"TCGA-D6-A4Z9-01A",0.00132153258726028,0.000737581544588868,0.0204587777042731,7.28584881985042e-05,0.0118023386015716,0.000911935227775926,0.0192250925419535,5.82360587937958e-06,0.000159224790111761,0.945304834908387
"TCGA-CV-7437-01A",0.000962804126192673,2.45735332821688e-05,0.0157460289232488,0.0310155900997373,0.0182021095810779,0.000935577942755805,8.67526225920629e-06,2.76877085617735e-06,6.46609947515305e-06,0.933095405661115
"TCGA-CR-6484-01A",0.0131543627565978,0.00428363726280007,0.0501599351455898,0.0130557727469473,0.204678757820171,0.00182339120142932,0.000435603342845791,3.1579221755091e-06,9.15093390338713e-06,0.71239623086754
"TCGA-CV-7245-01A",9.51469706062714e-06,0.000321324312421623,0.0205432230951766,9.74282270055296e-05,0.0128544412373734,0.00179622004378102,0.00019509302130616,1.50103316869744e-06,8.71923395514378e-05,0.964094061993155
"TCGA-CQ-5327-01A",0.000720931562905256,5.83581743720164e-06,0.0213341200953722,9.62283995618765e-06,0.147242627846677,0.000634323907053481,0.0223446948718616,1.72796584672925e-06,2.57392961828882e-06,0.807703541163272
"TCGA-DQ-7588-01A",2.80707644966163e-06,1.8668327258004e-05,8.53543546305128e-05,0.00011898696614757,1.66809052024882e-05,0.00013833458270799,5.87151016242126e-05,4.85099883281368e-06,1.87270680729031e-05,0.999536874619074
"TCGA-CR-7373-01A",0.00817906579085787,1.28047358797805e-05,0.0294295050652232,0.0529453064408802,0.136244898711069,0.000609423821793326,1.00821453737364e-05,3.67537715091689e-06,1.06014720674005e-05,0.772554636439705
