"","B-cells","CD14-cells","CD8-cells","Endothelial","Fibroblast","Macrophage","Mast","NK-cells","pDC-cells","Tconv-cell","Treg-cells","tumor"
"TCGA-CR-7390-01A",2.06590582597158e-05,1.78741624104817e-06,7.77418203271433e-06,0.0303656460740471,0.213920662978806,0.00587246727531762,0.00016625054793545,0.00444552639357943,1.20689528502412e-06,4.30134340616604e-07,2.89732940920815e-06,0.745194691714746
"TCGA-CV-A45X-01A",4.5671250072767e-05,6.16667872473293e-06,0.00184763786573208,0.0168099053175029,0.0200046456230433,0.0059658751073284,6.78549626735194e-05,0.00281113799373198,0.000777725760791414,1.11032900893098e-06,0.00233781563641768,0.949324453474972
"TCGA-IQ-A6SH-01A",0.000962665402202899,2.41831385714189e-05,0.00726924729903863,0.0275554745661343,0.0364401880479864,0.0299437239270188,0.000322641339974055,0.000218679585416571,0.000689149152195147,6.73254910523312e-07,0.000461797364857779,0.896111576921694
"TCGA-CV-6962-11A",0.000700184395186007,2.46542842738933e-06,0.0020585876925408,0.0287513385265391,0.0378952829195071,0.00455936264592166,0.000419881017575371,0.00189799583567416,0.00224357159326488,0.000104822252482148,0.000889149066377812,0.920477358626504
"TCGA-CV-6960-11A",2.64342178826798e-05,3.7027590766323e-06,0.00120206170306254,0.0269575407805832,0.0110013128901103,0.0100936764132661,0.000880292582459313,0.00110860172243114,0.00171264601435861,9.21674816999918e-05,1.39101066593848e-05,0.94690765332841
"TCGA-CV-A464-01A",4.86873851660217e-07,3.73847768529881e-06,0.00414069962669782,0.0492785176305829,0.3652181020473,0.0103794734489475,8.34770954197765e-05,6.62341277306214e-06,0.00251612799981585,0.0722113342594439,0.000542521279815439,0.495618897847667
"TCGA-C9-A47Z-01A",1.79462064242833e-05,2.18949101839887e-05,0.00165981970721071,0.0127283061577941,0.0128651987037682,0.00292477582634398,2.58638856518962e-05,0.00118425000749316,0.000126425834123678,0.00646334561650589,0.000164656798822151,0.961817516345678
"TCGA-CN-6010-01A",0.00698568892039792,1.6095705693143e-06,2.06685574609502e-05,0.0686872296738314,0.0924353720311586,0.102898239020576,0.000815927534673648,7.52364542954139e-06,1.31914833129037e-06,0.0190785657960688,4.05877189119166e-06,0.709063797329612
"TCGA-WA-A7GZ-11A",1.59340945477473e-07,1.96355414516359e-07,1.6544100749978e-07,0.000530881622321078,0.011840187492197,2.20932305673668e-07,1.39813465777011e-07,1.82638762490465e-07,2.0317125485303e-07,0.762602336953707,1.73226546140401e-07,0.225025153012072
"TCGA-CV-7235-01A",3.90955338831979e-07,0.000652470669501912,0.0119215225658635,0.0517575838688935,0.331035588158063,0.0434140496950043,0.000373957540215917,0.0017210609008957,0.000740060331182954,2.94463604233372e-07,0.00121096433562736,0.557172056515809
"TCGA-CX-7086-01A",0.00109296258078397,0.000543632960751759,0.00596808727055141,0.0325342298436411,0.0136631742352465,0.00561329824945748,6.03033501669293e-05,0.00235193951911246,0.0022533355644429,1.26628793160211e-06,1.16894480963328e-05,0.935906080689818
"TCGA-CV-6935-11A",0.000300199219713356,1.34954814227295e-06,0.00122970176944105,0.0272978745404597,0.00908211690422022,0.0373067332671362,0.000405251053595847,0.000592395797697025,2.22756691671944e-05,0.000667747471458753,0.000275423765750043,0.922818930993218
"TCGA-P3-A6SW-01A",0.0208189806060299,0.00101247966171457,0.0171816865532601,0.0502441142871091,0.0877458653652973,0.0483457173616192,0.00290846866316298,9.18982670640093e-06,0.0135091375602038,7.26530983349378e-07,0.0170883506476801,0.741135282936233
"TCGA-HD-A6HZ-01A",0.00846981506001949,0.0100185206184983,0.00446772124326534,0.0618777770761999,0.117164007081964,0.0505645255915074,0.000398747983216182,0.00622227574421489,0.00293926457504194,0.0646883339336372,0.00746351236682812,0.665725498725607
